id,date,city,country,temperature_c,humidity_%,wind_speed_kmh,weather
2302,2024-04-05 21:00:00,Auckland,NZ,24.2,68,37.8,Cloudy
2303,2024-04-05 22:00:00,Dunedin,NZ,9.1,74,39.2,Sunny
2304,2024-04-05 23:00:00,Hamilton,NZ,23.2,77,24.6,Stormy
2305,2024-04-06 00:00:00,Hamilton,NZ,10.0,61,1.1,Sunny
2306,2024-04-06 01:00:00,Tauranga,NZ,6.3,89,27.4,Sunny
2307,2024-04-06 02:00:00,Palmerston North,NZ,9.0,58,22.7,Cloudy
2308,2024-04-06 03:00:00,Auckland,NZ,14.7,85,0.5,Snowy
2309,2024-04-06 04:00:00,Napier,NZ,6.3,68,14.7,Cloudy
2310,2024-04-06 05:00:00,Christchurch,NZ,14.3,62,30.1,Cloudy
2311,2024-04-06 06:00:00,Hamilton,NZ,20.7,64,32.1,Sunny
2312,2024-04-06 07:00:00,Napier,NZ,18.9,58,39.3,Sunny
2313,2024-04-06 08:00:00,Palmerston North,NZ,17.4,65,23.1,Stormy
2314,2024-04-06 09:00:00,Wellington,NZ,26.5,70,15.0,Cloudy
2315,2024-04-06 10:00:00,Tauranga,NZ,9.7,90,36.8,Snowy
2316,2024-04-06 11:00:00,Wellington,NZ,25.8,98,0.6,Stormy
2317,2024-04-06 12:00:00,Dunedin,NZ,27.9,68,31.5,Snowy
2318,2024-04-06 13:00:00,Dunedin,NZ,11.3,71,1.8,Rainy
2319,2024-04-06 14:00:00,Dunedin,NZ,13.9,99,37.3,Stormy
2320,2024-04-06 15:00:00,Dunedin,NZ,20.8,67,15.0,Rainy
2321,2024-04-06 16:00:00,Napier,NZ,16.4,64,35.6,Snowy
2322,2024-04-06 17:00:00,Napier,NZ,6.5,93,11.2,Foggy
2323,2024-04-06 18:00:00,Auckland,NZ,20.6,59,30.3,Stormy
2324,2024-04-06 19:00:00,Tauranga,NZ,23.0,81,9.2,Stormy
2325,2024-04-06 20:00:00,Napier,NZ,28.1,54,24.1,Sunny
2326,2024-04-06 21:00:00,Tauranga,NZ,9.9,99,13.1,Sunny
2327,2024-04-06 22:00:00,Dunedin,NZ,10.4,98,28.3,Cloudy
2328,2024-04-06 23:00:00,Hamilton,NZ,25.7,94,27.1,Rainy
2329,2024-04-07 00:00:00,Christchurch,NZ,17.5,48,19.8,Cloudy
2330,2024-04-07 01:00:00,Napier,NZ,18.1,47,1.9,Snowy
2331,2024-04-07 02:00:00,Dunedin,NZ,16.6,68,37.1,Stormy
2332,2024-04-07 03:00:00,Tauranga,NZ,20.6,57,35.5,Sunny
2333,2024-04-07 04:00:00,Wellington,NZ,21.5,41,4.3,Cloudy
2334,2024-04-07 05:00:00,Tauranga,NZ,27.3,60,30.6,Cloudy
2335,2024-04-07 06:00:00,Tauranga,NZ,7.7,44,0.6,Snowy
2336,2024-04-07 07:00:00,Palmerston North,NZ,23.0,96,5.8,Stormy
2337,2024-04-07 08:00:00,Palmerston North,NZ,18.8,96,16.6,Cloudy
2338,2024-04-07 09:00:00,Wellington,NZ,11.7,55,14.8,Sunny
2339,2024-04-07 10:00:00,Christchurch,NZ,16.8,57,23.0,Rainy
2340,2024-04-07 11:00:00,Wellington,NZ,12.9,73,28.5,Sunny
2341,2024-04-07 12:00:00,Christchurch,NZ,15.8,58,20.9,Snowy
2342,2024-04-07 13:00:00,Wellington,NZ,20.6,63,3.2,Snowy
2343,2024-04-07 14:00:00,Wellington,NZ,12.1,60,37.6,Cloudy
2344,2024-04-07 15:00:00,Hamilton,NZ,24.4,45,27.1,Stormy
2345,2024-04-07 16:00:00,Christchurch,NZ,20.2,41,1.9,Snowy
2346,2024-04-07 17:00:00,Dunedin,NZ,10.2,88,0.9,Stormy
2347,2024-04-07 18:00:00,Wellington,NZ,21.4,52,17.5,Sunny
2348,2024-04-07 19:00:00,Christchurch,NZ,22.7,47,17.6,Sunny
2349,2024-04-07 20:00:00,Napier,NZ,10.1,44,10.2,Foggy
2350,2024-04-07 21:00:00,Palmerston North,NZ,27.3,81,8.0,Sunny
2351,2024-04-07 22:00:00,Auckland,NZ,7.1,56,15.9,Cloudy
2352,2024-04-07 23:00:00,Auckland,NZ,17.2,74,36.8,Rainy
2353,2024-04-08 00:00:00,Napier,NZ,20.2,60,13.1,Foggy
2354,2024-04-08 01:00:00,Hamilton,NZ,9.2,40,27.9,Snowy
2355,2024-04-08 02:00:00,Palmerston North,NZ,16.0,49,19.1,Rainy
2356,2024-04-08 03:00:00,Christchurch,NZ,27.0,94,17.5,Cloudy
2357,2024-04-08 04:00:00,Auckland,NZ,17.0,52,19.1,Foggy
2358,2024-04-08 05:00:00,Dunedin,NZ,8.8,89,37.0,Snowy
2359,2024-04-08 06:00:00,Dunedin,NZ,17.2,92,26.2,Rainy
2360,2024-04-08 07:00:00,Auckland,NZ,11.2,70,10.1,Stormy
2361,2024-04-08 08:00:00,Christchurch,NZ,24.2,73,30.4,Rainy
2362,2024-04-08 09:00:00,Napier,NZ,28.6,88,14.2,Foggy
2363,2024-04-08 10:00:00,Napier,NZ,20.4,63,11.7,Rainy
2364,2024-04-08 11:00:00,Wellington,NZ,26.6,84,5.2,Foggy
2365,2024-04-08 12:00:00,Christchurch,NZ,24.3,60,22.4,Snowy
2366,2024-04-08 13:00:00,Palmerston North,NZ,5.2,51,14.1,Sunny
2367,2024-04-08 14:00:00,Christchurch,NZ,18.3,91,26.1,Stormy
2368,2024-04-08 15:00:00,Christchurch,NZ,10.3,93,9.4,Sunny
2369,2024-04-08 16:00:00,Tauranga,NZ,28.6,52,29.7,Rainy
2370,2024-04-08 17:00:00,Auckland,NZ,14.5,67,3.6,Rainy
2371,2024-04-08 18:00:00,Tauranga,NZ,26.8,60,8.9,Rainy
2372,2024-04-08 19:00:00,Christchurch,NZ,30.0,94,2.4,Sunny
2373,2024-04-08 20:00:00,Hamilton,NZ,9.2,65,26.9,Cloudy
2374,2024-04-08 21:00:00,Wellington,NZ,13.0,77,34.9,Cloudy
2375,2024-04-08 22:00:00,Auckland,NZ,28.9,75,10.5,Cloudy
2376,2024-04-08 23:00:00,Auckland,NZ,12.5,44,21.3,Stormy
2377,2024-04-09 00:00:00,Dunedin,NZ,9.4,82,13.3,Foggy
2378,2024-04-09 01:00:00,Wellington,NZ,12.9,52,6.7,Sunny
2379,2024-04-09 02:00:00,Wellington,NZ,20.0,52,5.3,Stormy
2380,2024-04-09 03:00:00,Napier,NZ,11.9,44,35.4,Foggy
2381,2024-04-09 04:00:00,Auckland,NZ,21.4,67,9.6,Foggy
2382,2024-04-09 05:00:00,Christchurch,NZ,28.0,85,5.1,Cloudy
2383,2024-04-09 06:00:00,Hamilton,NZ,27.5,61,27.4,Cloudy
2384,2024-04-09 07:00:00,Christchurch,NZ,15.6,62,12.1,Foggy
2385,2024-04-09 08:00:00,Tauranga,NZ,13.6,55,23.1,Rainy
2386,2024-04-09 09:00:00,Auckland,NZ,7.2,51,0.9,Rainy
2387,2024-04-09 10:00:00,Dunedin,NZ,17.5,70,30.8,Foggy
2388,2024-04-09 11:00:00,Tauranga,NZ,23.6,72,10.5,Foggy
2389,2024-04-09 12:00:00,Auckland,NZ,20.4,46,12.4,Stormy
2390,2024-04-09 13:00:00,Hamilton,NZ,19.0,86,14.0,Stormy
2391,2024-04-09 14:00:00,Napier,NZ,19.0,42,21.3,Cloudy
2392,2024-04-09 15:00:00,Auckland,NZ,17.4,99,3.7,Rainy
2393,2024-04-09 16:00:00,Hamilton,NZ,10.1,86,14.5,Stormy
2394,2024-04-09 17:00:00,Wellington,NZ,26.6,85,26.4,Snowy
2395,2024-04-09 18:00:00,Christchurch,NZ,15.5,74,16.2,Foggy
2396,2024-04-09 19:00:00,Wellington,NZ,10.1,61,3.3,Rainy
2397,2024-04-09 20:00:00,Dunedin,NZ,14.0,97,25.9,Stormy
2398,2024-04-09 21:00:00,Napier,NZ,19.4,71,22.9,Stormy
2399,2024-04-09 22:00:00,Christchurch,NZ,23.2,93,16.7,Foggy
2400,2024-04-09 23:00:00,Christchurch,NZ,12.5,85,12.6,Snowy
2401,2024-04-10 00:00:00,Napier,NZ,9.1,81,14.4,Stormy
2402,2024-04-10 01:00:00,Auckland,NZ,28.8,85,27.9,Cloudy
2403,2024-04-10 02:00:00,Hamilton,NZ,10.1,99,5.9,Foggy
2404,2024-04-10 03:00:00,Dunedin,NZ,15.8,44,31.5,Sunny
2405,2024-04-10 04:00:00,Hamilton,NZ,10.7,59,25.3,Cloudy
2406,2024-04-10 05:00:00,Palmerston North,NZ,18.1,91,2.5,Foggy
2407,2024-04-10 06:00:00,Napier,NZ,21.7,79,25.4,Cloudy
2408,2024-04-10 07:00:00,Dunedin,NZ,27.2,57,12.5,Snowy
2409,2024-04-10 08:00:00,Hamilton,NZ,14.5,71,18.5,Snowy
2410,2024-04-10 09:00:00,Palmerston North,NZ,13.7,72,23.4,Rainy
2411,2024-04-10 10:00:00,Hamilton,NZ,25.1,55,35.1,Foggy
2412,2024-04-10 11:00:00,Napier,NZ,13.0,98,13.2,Foggy
2413,2024-04-10 12:00:00,Napier,NZ,20.2,75,16.1,Sunny
2414,2024-04-10 13:00:00,Dunedin,NZ,28.5,80,19.5,Stormy
2415,2024-04-10 14:00:00,Wellington,NZ,13.9,80,34.9,Foggy
2416,2024-04-10 15:00:00,Napier,NZ,6.4,87,39.0,Stormy
2417,2024-04-10 16:00:00,Tauranga,NZ,8.4,88,30.8,Snowy
2418,2024-04-10 17:00:00,Christchurch,NZ,9.1,44,22.2,Rainy
2419,2024-04-10 18:00:00,Auckland,NZ,10.2,84,28.4,Foggy
2420,2024-04-10 19:00:00,Napier,NZ,25.0,83,16.9,Stormy
2421,2024-04-10 20:00:00,Palmerston North,NZ,26.9,87,21.1,Foggy
2422,2024-04-10 21:00:00,Christchurch,NZ,10.4,65,20.8,Stormy
2423,2024-04-10 22:00:00,Dunedin,NZ,28.5,94,27.9,Cloudy
2424,2024-04-10 23:00:00,Napier,NZ,24.2,66,38.3,Snowy
2425,2024-04-11 00:00:00,Hamilton,NZ,5.6,76,32.5,Cloudy
2426,2024-04-11 01:00:00,Palmerston North,NZ,15.6,79,13.2,Foggy
2427,2024-04-11 02:00:00,Napier,NZ,18.2,61,13.9,Snowy
2428,2024-04-11 03:00:00,Christchurch,NZ,10.2,55,30.9,Rainy
2429,2024-04-11 04:00:00,Hamilton,NZ,27.5,82,2.8,Stormy
2430,2024-04-11 05:00:00,Palmerston North,NZ,19.3,53,29.8,Stormy
2431,2024-04-11 06:00:00,Palmerston North,NZ,27.9,100,8.1,Rainy
2432,2024-04-11 07:00:00,Wellington,NZ,23.6,44,37.7,Rainy
2433,2024-04-11 08:00:00,Hamilton,NZ,5.5,57,31.9,Rainy
2434,2024-04-11 09:00:00,Hamilton,NZ,12.7,49,32.2,Foggy
2435,2024-04-11 10:00:00,Palmerston North,NZ,10.0,55,17.0,Rainy
2436,2024-04-11 11:00:00,Hamilton,NZ,11.6,92,32.8,Foggy
2437,2024-04-11 12:00:00,Tauranga,NZ,17.2,51,33.5,Snowy
2438,2024-04-11 13:00:00,Christchurch,NZ,20.4,47,5.0,Snowy
2439,2024-04-11 14:00:00,Palmerston North,NZ,11.6,88,11.2,Rainy
2440,2024-04-11 15:00:00,Napier,NZ,10.3,70,35.0,Snowy
2441,2024-04-11 16:00:00,Napier,NZ,13.3,71,32.0,Sunny
2442,2024-04-11 17:00:00,Tauranga,NZ,18.0,40,3.7,Cloudy
2443,2024-04-11 18:00:00,Palmerston North,NZ,5.2,62,24.8,Rainy
2444,2024-04-11 19:00:00,Dunedin,NZ,25.7,42,23.4,Foggy
2445,2024-04-11 20:00:00,Palmerston North,NZ,24.5,52,12.5,Rainy
2446,2024-04-11 21:00:00,Auckland,NZ,7.0,75,13.2,Snowy
2447,2024-04-11 22:00:00,Dunedin,NZ,20.8,77,27.6,Sunny
2448,2024-04-11 23:00:00,Palmerston North,NZ,12.8,51,19.0,Snowy
2449,2024-04-12 00:00:00,Dunedin,NZ,20.1,98,12.3,Cloudy
2450,2024-04-12 01:00:00,Auckland,NZ,20.6,67,13.7,Snowy
2451,2024-04-12 02:00:00,Wellington,NZ,18.9,44,21.3,Foggy
2452,2024-04-12 03:00:00,Auckland,NZ,10.2,46,12.6,Snowy
2453,2024-04-12 04:00:00,Napier,NZ,16.6,71,14.7,Stormy
2454,2024-04-12 05:00:00,Hamilton,NZ,5.8,92,21.0,Snowy
2455,2024-04-12 06:00:00,Wellington,NZ,18.0,57,19.7,Foggy
2456,2024-04-12 07:00:00,Wellington,NZ,27.7,42,16.1,Rainy
2457,2024-04-12 08:00:00,Napier,NZ,6.9,87,21.7,Foggy
2458,2024-04-12 09:00:00,Napier,NZ,24.2,89,16.0,Sunny
2459,2024-04-12 10:00:00,Dunedin,NZ,11.4,55,8.7,Cloudy
2460,2024-04-12 11:00:00,Tauranga,NZ,13.2,90,14.3,Foggy
2461,2024-04-12 12:00:00,Dunedin,NZ,12.0,71,25.8,Snowy
2462,2024-04-12 13:00:00,Wellington,NZ,29.8,82,37.5,Cloudy
2463,2024-04-12 14:00:00,Napier,NZ,29.0,85,4.3,Snowy
2464,2024-04-12 15:00:00,Tauranga,NZ,27.1,52,9.3,Stormy
2465,2024-04-12 16:00:00,Dunedin,NZ,5.4,92,33.3,Cloudy
2466,2024-04-12 17:00:00,Wellington,NZ,7.0,41,11.4,Sunny
2467,2024-04-12 18:00:00,Auckland,NZ,15.7,89,9.1,Foggy
2468,2024-04-12 19:00:00,Dunedin,NZ,24.4,48,4.2,Stormy
2469,2024-04-12 20:00:00,Tauranga,NZ,29.8,77,29.4,Snowy
2470,2024-04-12 21:00:00,Hamilton,NZ,29.2,58,22.4,Rainy
2471,2024-04-12 22:00:00,Dunedin,NZ,28.1,84,29.9,Cloudy
2472,2024-04-12 23:00:00,Christchurch,NZ,5.5,84,13.7,Snowy
2473,2024-04-13 00:00:00,Hamilton,NZ,9.7,81,29.6,Cloudy
2474,2024-04-13 01:00:00,Wellington,NZ,19.5,59,20.8,Snowy
2475,2024-04-13 02:00:00,Hamilton,NZ,18.9,81,23.8,Cloudy
2476,2024-04-13 03:00:00,Napier,NZ,29.8,77,2.8,Snowy
2477,2024-04-13 04:00:00,Hamilton,NZ,21.0,65,31.5,Stormy
2478,2024-04-13 05:00:00,Auckland,NZ,17.3,95,29.8,Rainy
2479,2024-04-13 06:00:00,Tauranga,NZ,27.5,51,11.4,Sunny
2480,2024-04-13 07:00:00,Napier,NZ,27.4,66,13.4,Cloudy
2481,2024-04-13 08:00:00,Dunedin,NZ,27.2,92,4.9,Sunny
2482,2024-04-13 09:00:00,Dunedin,NZ,17.6,46,12.3,Foggy
2483,2024-04-13 10:00:00,Hamilton,NZ,19.9,87,20.2,Stormy
2484,2024-04-13 11:00:00,Napier,NZ,17.9,85,32.4,Sunny
2485,2024-04-13 12:00:00,Hamilton,NZ,9.9,96,8.4,Sunny
2486,2024-04-13 13:00:00,Auckland,NZ,13.1,62,3.5,Cloudy
2487,2024-04-13 14:00:00,Hamilton,NZ,27.3,49,13.7,Stormy
2488,2024-04-13 15:00:00,Tauranga,NZ,14.0,68,7.8,Foggy
2489,2024-04-13 16:00:00,Hamilton,NZ,27.3,53,2.8,Foggy
2490,2024-04-13 17:00:00,Napier,NZ,24.0,55,31.8,Foggy
2491,2024-04-13 18:00:00,Napier,NZ,20.8,91,24.3,Sunny
2492,2024-04-13 19:00:00,Palmerston North,NZ,27.4,72,3.9,Sunny
2493,2024-04-13 20:00:00,Tauranga,NZ,28.8,63,0.9,Rainy
2494,2024-04-13 21:00:00,Dunedin,NZ,16.8,62,38.3,Stormy
2495,2024-04-13 22:00:00,Napier,NZ,23.9,52,5.2,Sunny
2496,2024-04-13 23:00:00,Napier,NZ,8.6,93,15.8,Rainy
2497,2024-04-14 00:00:00,Tauranga,NZ,24.3,77,23.2,Stormy
2498,2024-04-14 01:00:00,Hamilton,NZ,14.9,67,28.5,Stormy
2499,2024-04-14 02:00:00,Dunedin,NZ,5.8,72,33.4,Rainy
2500,2024-04-14 03:00:00,Dunedin,NZ,22.6,79,22.6,Foggy
2501,2024-04-14 04:00:00,Tauranga,NZ,28.9,41,2.0,Snowy
2502,2024-04-14 05:00:00,Hamilton,NZ,10.3,90,32.7,Foggy
2503,2024-04-14 06:00:00,Wellington,NZ,5.8,51,24.1,Stormy
2504,2024-04-14 07:00:00,Dunedin,NZ,26.2,47,22.7,Rainy
2505,2024-04-14 08:00:00,Palmerston North,NZ,29.2,79,33.5,Snowy
2506,2024-04-14 09:00:00,Wellington,NZ,29.4,53,11.5,Foggy
2507,2024-04-14 10:00:00,Dunedin,NZ,20.0,61,16.9,Sunny
2508,2024-04-14 11:00:00,Auckland,NZ,12.1,57,38.7,Sunny
2509,2024-04-14 12:00:00,Hamilton,NZ,21.4,94,23.8,Rainy
2510,2024-04-14 13:00:00,Christchurch,NZ,7.8,81,32.7,Snowy
2511,2024-04-14 14:00:00,Christchurch,NZ,6.1,96,25.2,Sunny
2512,2024-04-14 15:00:00,Auckland,NZ,16.5,86,5.3,Cloudy
2513,2024-04-14 16:00:00,Dunedin,NZ,29.3,79,10.7,Stormy
2514,2024-04-14 17:00:00,Tauranga,NZ,22.4,99,39.4,Cloudy
2515,2024-04-14 18:00:00,Christchurch,NZ,11.0,75,35.4,Snowy
2516,2024-04-14 19:00:00,Napier,NZ,17.3,73,23.8,Snowy
2517,2024-04-14 20:00:00,Napier,NZ,27.7,93,0.6,Stormy
2518,2024-04-14 21:00:00,Palmerston North,NZ,29.1,97,31.0,Sunny
2519,2024-04-14 22:00:00,Dunedin,NZ,26.2,63,8.1,Rainy
2520,2024-04-14 23:00:00,Dunedin,NZ,14.8,76,3.0,Snowy
2521,2024-04-15 00:00:00,Dunedin,NZ,25.1,46,27.4,Cloudy
2522,2024-04-15 01:00:00,Palmerston North,NZ,9.0,83,20.9,Cloudy
2523,2024-04-15 02:00:00,Auckland,NZ,7.2,53,23.8,Snowy
2524,2024-04-15 03:00:00,Hamilton,NZ,9.7,94,10.9,Stormy
2525,2024-04-15 04:00:00,Auckland,NZ,29.3,64,25.5,Foggy
2526,2024-04-15 05:00:00,Hamilton,NZ,21.4,86,38.6,Cloudy
2527,2024-04-15 06:00:00,Wellington,NZ,19.9,96,30.2,Cloudy
2528,2024-04-15 07:00:00,Christchurch,NZ,19.6,87,29.1,Snowy
2529,2024-04-15 08:00:00,Hamilton,NZ,26.6,94,21.7,Sunny
2530,2024-04-15 09:00:00,Christchurch,NZ,11.9,44,16.5,Cloudy
2531,2024-04-15 10:00:00,Hamilton,NZ,28.4,50,26.0,Foggy
2532,2024-04-15 11:00:00,Hamilton,NZ,28.4,99,1.7,Rainy
2533,2024-04-15 12:00:00,Tauranga,NZ,24.4,50,23.8,Stormy
2534,2024-04-15 13:00:00,Christchurch,NZ,10.7,74,39.6,Snowy
2535,2024-04-15 14:00:00,Auckland,NZ,14.2,70,30.1,Cloudy
2536,2024-04-15 15:00:00,Napier,NZ,22.2,53,15.7,Sunny
2537,2024-04-15 16:00:00,Napier,NZ,14.6,50,12.2,Foggy
2538,2024-04-15 17:00:00,Wellington,NZ,18.8,62,3.8,Rainy
2539,2024-04-15 18:00:00,Wellington,NZ,20.5,42,25.0,Rainy
2540,2024-04-15 19:00:00,Auckland,NZ,20.1,46,7.9,Sunny
2541,2024-04-15 20:00:00,Auckland,NZ,21.9,83,6.3,Sunny
2542,2024-04-15 21:00:00,Palmerston North,NZ,18.5,49,0.6,Cloudy
2543,2024-04-15 22:00:00,Hamilton,NZ,13.1,48,34.0,Snowy
2544,2024-04-15 23:00:00,Dunedin,NZ,9.0,67,35.9,Foggy
2545,2024-04-16 00:00:00,Palmerston North,NZ,9.7,57,30.0,Snowy
2546,2024-04-16 01:00:00,Napier,NZ,5.0,100,21.2,Stormy
2547,2024-04-16 02:00:00,Wellington,NZ,6.9,57,17.4,Sunny
2548,2024-04-16 03:00:00,Palmerston North,NZ,13.1,62,1.5,Foggy
2549,2024-04-16 04:00:00,Hamilton,NZ,20.0,75,35.7,Sunny
2550,2024-04-16 05:00:00,Palmerston North,NZ,6.0,57,37.4,Rainy
2551,2024-04-16 06:00:00,Wellington,NZ,27.4,84,11.7,Sunny
2552,2024-04-16 07:00:00,Auckland,NZ,8.9,81,9.9,Sunny
2553,2024-04-16 08:00:00,Napier,NZ,15.6,99,35.1,Stormy
2554,2024-04-16 09:00:00,Christchurch,NZ,12.4,84,20.0,Foggy
2555,2024-04-16 10:00:00,Hamilton,NZ,6.7,51,19.9,Rainy
2556,2024-04-16 11:00:00,Christchurch,NZ,8.2,77,24.4,Sunny
2557,2024-04-16 12:00:00,Dunedin,NZ,29.4,91,15.8,Rainy
2558,2024-04-16 13:00:00,Dunedin,NZ,5.6,97,31.1,Snowy
2559,2024-04-16 14:00:00,Auckland,NZ,17.7,61,27.7,Stormy
2560,2024-04-16 15:00:00,Hamilton,NZ,23.6,77,18.8,Cloudy
2561,2024-04-16 16:00:00,Dunedin,NZ,7.6,55,19.8,Cloudy
2562,2024-04-16 17:00:00,Palmerston North,NZ,29.5,49,9.1,Rainy
2563,2024-04-16 18:00:00,Christchurch,NZ,11.4,41,1.4,Snowy
2564,2024-04-16 19:00:00,Tauranga,NZ,6.4,51,1.6,Foggy
2565,2024-04-16 20:00:00,Auckland,NZ,26.7,100,21.9,Rainy
2566,2024-04-16 21:00:00,Hamilton,NZ,18.8,74,27.9,Stormy
2567,2024-04-16 22:00:00,Hamilton,NZ,29.0,50,19.3,Sunny
2568,2024-04-16 23:00:00,Tauranga,NZ,12.3,94,37.9,Rainy
2569,2024-04-17 00:00:00,Auckland,NZ,20.1,94,10.4,Stormy
2570,2024-04-17 01:00:00,Tauranga,NZ,16.5,42,22.8,Snowy
2571,2024-04-17 02:00:00,Dunedin,NZ,24.0,54,2.6,Foggy
2572,2024-04-17 03:00:00,Hamilton,NZ,9.1,86,4.8,Stormy
2573,2024-04-17 04:00:00,Christchurch,NZ,28.8,48,34.8,Stormy
2574,2024-04-17 05:00:00,Napier,NZ,14.8,85,38.2,Foggy
2575,2024-04-17 06:00:00,Wellington,NZ,29.0,82,34.0,Rainy
2576,2024-04-17 07:00:00,Dunedin,NZ,17.9,62,31.5,Sunny
2577,2024-04-17 08:00:00,Palmerston North,NZ,5.8,91,27.4,Sunny
2578,2024-04-17 09:00:00,Auckland,NZ,5.1,81,9.7,Foggy
2579,2024-04-17 10:00:00,Tauranga,NZ,21.0,54,14.2,Sunny
2580,2024-04-17 11:00:00,Christchurch,NZ,19.1,63,2.0,Rainy
2581,2024-04-17 12:00:00,Auckland,NZ,16.6,98,10.9,Rainy
2582,2024-04-17 13:00:00,Dunedin,NZ,23.3,75,22.5,Cloudy
2583,2024-04-17 14:00:00,Napier,NZ,19.9,64,27.9,Sunny
2584,2024-04-17 15:00:00,Wellington,NZ,10.6,66,37.1,Foggy
2585,2024-04-17 16:00:00,Auckland,NZ,10.1,44,12.6,Sunny
2586,2024-04-17 17:00:00,Palmerston North,NZ,25.3,54,10.4,Sunny
2587,2024-04-17 18:00:00,Napier,NZ,28.3,89,39.1,Snowy
2588,2024-04-17 19:00:00,Wellington,NZ,18.1,77,35.6,Foggy
2589,2024-04-17 20:00:00,Wellington,NZ,30.0,81,12.3,Foggy
2590,2024-04-17 21:00:00,Hamilton,NZ,24.4,50,17.3,Snowy
2591,2024-04-17 22:00:00,Auckland,NZ,13.6,50,34.9,Cloudy
2592,2024-04-17 23:00:00,Palmerston North,NZ,16.5,53,2.1,Rainy
2593,2024-04-18 00:00:00,Dunedin,NZ,5.6,61,7.5,Sunny
2594,2024-04-18 01:00:00,Christchurch,NZ,27.6,90,20.5,Stormy
2595,2024-04-18 02:00:00,Dunedin,NZ,18.7,48,3.0,Snowy
2596,2024-04-18 03:00:00,Auckland,NZ,14.2,74,16.0,Stormy
2597,2024-04-18 04:00:00,Tauranga,NZ,23.7,44,37.4,Sunny
2598,2024-04-18 05:00:00,Hamilton,NZ,8.2,72,11.1,Foggy
2599,2024-04-18 06:00:00,Auckland,NZ,13.1,67,10.4,Stormy
2600,2024-04-18 07:00:00,Auckland,NZ,26.3,56,19.2,Sunny
2601,2024-04-18 08:00:00,Napier,NZ,15.2,99,17.4,Stormy
2602,2024-04-18 09:00:00,Auckland,NZ,13.0,87,1.3,Sunny
2603,2024-04-18 10:00:00,Hamilton,NZ,26.9,65,13.6,Cloudy
2604,2024-04-18 11:00:00,Wellington,NZ,11.8,88,6.6,Snowy
2605,2024-04-18 12:00:00,Hamilton,NZ,13.7,69,18.9,Snowy
2606,2024-04-18 13:00:00,Dunedin,NZ,18.3,62,22.3,Foggy
2607,2024-04-18 14:00:00,Tauranga,NZ,20.3,90,35.5,Foggy
2608,2024-04-18 15:00:00,Christchurch,NZ,16.4,90,23.0,Rainy
2609,2024-04-18 16:00:00,Dunedin,NZ,15.3,75,38.1,Cloudy
2610,2024-04-18 17:00:00,Auckland,NZ,27.6,45,22.2,Sunny
2611,2024-04-18 18:00:00,Dunedin,NZ,26.2,47,38.3,Foggy
2612,2024-04-18 19:00:00,Napier,NZ,13.8,63,27.6,Sunny
2613,2024-04-18 20:00:00,Dunedin,NZ,20.4,66,11.4,Rainy
2614,2024-04-18 21:00:00,Auckland,NZ,13.2,48,17.5,Cloudy
2615,2024-04-18 22:00:00,Auckland,NZ,20.6,52,38.5,Foggy
2616,2024-04-18 23:00:00,Wellington,NZ,15.5,88,16.0,Cloudy
2617,2024-04-19 00:00:00,Napier,NZ,19.6,64,24.2,Snowy
2618,2024-04-19 01:00:00,Tauranga,NZ,26.4,47,1.2,Stormy
2619,2024-04-19 02:00:00,Tauranga,NZ,28.2,100,22.5,Rainy
2620,2024-04-19 03:00:00,Christchurch,NZ,24.7,57,34.4,Sunny
2621,2024-04-19 04:00:00,Wellington,NZ,16.9,64,16.9,Cloudy
2622,2024-04-19 05:00:00,Tauranga,NZ,16.1,84,35.1,Snowy
2623,2024-04-19 06:00:00,Christchurch,NZ,14.6,52,35.7,Cloudy
2624,2024-04-19 07:00:00,Napier,NZ,26.8,90,16.9,Foggy
2625,2024-04-19 08:00:00,Dunedin,NZ,20.0,74,2.1,Cloudy
2626,2024-04-19 09:00:00,Napier,NZ,29.4,74,20.8,Sunny
2627,2024-04-19 10:00:00,Hamilton,NZ,5.0,76,32.4,Foggy
2628,2024-04-19 11:00:00,Palmerston North,NZ,11.6,99,35.8,Snowy
2629,2024-04-19 12:00:00,Auckland,NZ,25.9,71,5.5,Foggy
2630,2024-04-19 13:00:00,Hamilton,NZ,7.6,53,19.5,Snowy
2631,2024-04-19 14:00:00,Palmerston North,NZ,15.0,65,14.3,Sunny
2632,2024-04-19 15:00:00,Dunedin,NZ,7.8,90,25.1,Snowy
2633,2024-04-19 16:00:00,Tauranga,NZ,15.4,96,3.4,Snowy
2634,2024-04-19 17:00:00,Hamilton,NZ,28.1,40,17.3,Cloudy
2635,2024-04-19 18:00:00,Wellington,NZ,19.8,90,33.7,Stormy
2636,2024-04-19 19:00:00,Hamilton,NZ,21.9,61,35.0,Foggy
2637,2024-04-19 20:00:00,Auckland,NZ,5.5,70,22.4,Snowy
2638,2024-04-19 21:00:00,Dunedin,NZ,17.8,88,2.1,Stormy
2639,2024-04-19 22:00:00,Hamilton,NZ,13.2,41,33.3,Cloudy
2640,2024-04-19 23:00:00,Auckland,NZ,22.7,75,25.5,Foggy
2641,2024-04-20 00:00:00,Wellington,NZ,11.1,100,28.2,Cloudy
2642,2024-04-20 01:00:00,Palmerston North,NZ,22.5,70,12.3,Sunny
2643,2024-04-20 02:00:00,Napier,NZ,7.5,73,39.9,Foggy
